22
25
20
18
17
20
15
17
21
17
22
16
23
23
18
22
20
19
16
16
22
21
22
19
20
22
15
22
23
18
21
19
19
17
17
15
17
20
18
25
17
17
14
17
19
18
22
24
17
20
15
14
17
21
15
19
20
16
22
15
20
23
16
19
23
18
16
24
18
19
21
25
20
20
25
16
24
17
21
17
21
23
18
24
21
17
20
18
14
14
25
18
16
18
21
19
16
12
21
18
